     Enzyme Name to Reaction Mapping Report
     ======================================

 This report describes the results of using the gene product
 EC numbers, GO terms, and enzyme names in your input file(s) to assign
 enzymes to reaction activities.

 When a protein function name (i.e., one of the gene product name strings from your
 input file) matches an entry in the reference database (e.g., MetaCyc), there are two 
 possibilities:

 - It is an unambiguous match, for which the corresponding Enzymatic-Reaction
   connection has been created automatically (in all other cases,
   no connection is created, and the decision is left to the user).

 - It is an ambiguous match, meaning that more than one biochemical
   reaction has been identified using that enzyme name from the
   different sources that went into building our name mapping database.
   These cases should be examined by the user to resolve
   the ambiguities, and to create the Enzymatic-Reaction connections.

 When the function name does not match anything in the mapping database,
 the user should try to perform selected substring searches, to potentially
 find correspondences that the automatic string matching missed.
 The non-matches that appear to be probable enzymes are identified in this 
 report to aid the user in refining their input file for a subsequent run.

 Please see the PathoLogic documentation for more information on how to 
 refine your input file to achieve a higher number of matches.
 

 Summary:
 -------

Number of polypeptides assigned to reactions by EC number, enzyme name, and/or GO term: 1139
Ambiguous enzyme matches: 252

No EC#, GO Term, or Function-Name Matches: Total (polypeptides): 6063
   -probable metabolic enzymes: 497



Unambiguous reaction assignments: (1139 cases)
---------------------------------------------
EG50003-MONOMER                         Name Match     acyl carrier protein                                RXN-17155
G18UT-19194-MONOMER (SVEN_4045) "Glycosyltransferases involved in cell wall biogenesis"
G18UT-19193-MONOMER (SVEN_4044) "hypothetical protein"
G18UT-21394-MONOMER (SVEN_6229) "Tryptophan halogenase PrnA"
G18UT-21393-MONOMER (SVEN_6228) "Na+ or H+ antiporter"
G18UT-19191-MONOMER (SVEN_4042) "hypothetical protein"
G18UT-21391-MONOMER (SVEN_6226) "hypothetical protein"
G18UT-19189-MONOMER (SVEN_4040) "hypothetical protein"
G18UT-21390-MONOMER (SVEN_6225) "regulatory protein, ArsR"
G18UT-19188-MONOMER (SVEN_4039) "putative secreted solute-binding protein"
G18UT-21389-MONOMER (SVEN_6224) "hypothetical protein"
G18UT-21388-MONOMER (SVEN_6223) "hypothetical protein"
G18UT-21387-MONOMER (SVEN_6222) "putative two-component system sensor kinase"
G18UT-21386-MONOMER (SVEN_6221) "putative two-component system response regulator"
G18UT-21385-MONOMER (SVEN_6220) "NADH oxidase"
G18UT-21384-MONOMER (SVEN_6219) "MbtH protein"
G18UT-21383-MONOMER (SVEN_6218) "hypothetical protein"
G18UT-19181-MONOMER (SVEN_4032) "Possible translation release factor"
G18UT-21382-MONOMER (SVEN_6217) "hypothetical protein"
G18UT-21381-MONOMER (SVEN_6216) "amino acid adenylation domain"
G18UT-21380-MONOMER (SVEN_6215) "hypothetical protein"
G18UT-19178-MONOMER (SVEN_4029) "putative metallopeptidase"
G18UT-21379-MONOMER (SVEN_6214) "Thioesterase"
G18UT-19180-MONOMER (SVEN_4031) "Tellurium resistance protein TerD"
G18UT-21378-MONOMER (SVEN_6213) "putative cytochrome P450 hydroxylase"
G18UT-19198-MONOMER (SVEN_4049) "Cold shock protein CspA"
G18UT-21377-MONOMER (SVEN_6212) "hypothetical protein"
G18UT-21376-MONOMER (SVEN_6211) "major facilitator superfamily MFS_1 transporter"
G18UT-21375-MONOMER (SVEN_6210) "hypothetical protein"
G18UT-21374-MONOMER (SVEN_6209) "putative cytochrome P450 hydroxylase"
G18UT-21373-MONOMER (SVEN_6208) "hypothetical protein"
G18UT-19174-MONOMER (SVEN_4025) "hypothetical protein"
G18UT-21370-MONOMER (SVEN_6205) "hypothetical protein"
G18UT-19168-MONOMER (SVEN_4019) "acetyltransferase"
G18UT-19171-MONOMER (SVEN_4022) "hypothetical protein"
G18UT-21368-MONOMER (SVEN_6203) "hypothetical protein"
G18UT-19170-MONOMER (SVEN_4021) "putative oxidoreductase"
G18UT-19166-MONOMER (SVEN_4017) "hypothetical protein"
G18UT-21367-MONOMER (SVEN_6202) "hypothetical protein"
G18UT-21366-MONOMER (SVEN_6201) "putative cytochrome P450 hydroxylase"
G18UT-21365-MONOMER (SVEN_6200) "hypothetical protein"
G18UT-19163-MONOMER (SVEN_4014) "conserved hypothetical protein"
G18UT-21364-MONOMER (SVEN_6199) "Phenylacetic acid degradation protein paaA"
G18UT-19169-MONOMER (SVEN_4020) "hypothetical protein"
G18UT-19162-MONOMER (SVEN_4013) "hypothetical protein"
G18UT-21362-MONOMER (SVEN_6197) "hypothetical protein"
G18UT-19205-MONOMER (SVEN_4056) "hypothetical protein"
G18UT-19158-MONOMER (SVEN_4010) "hypothetical protein"
G18UT-21358-MONOMER (SVEN_6193) "hypothetical protein"
G18UT-21357-MONOMER (SVEN_6192) "major facilitator superfamily MFS_1 protein"
G18UT-21356-MONOMER (SVEN_6191) "major facilitator superfamily MFS_1 protein"
G18UT-19156-MONOMER (SVEN_4008) "hypothetical protein"
G18UT-21354-MONOMER (SVEN_6189) "hypothetical protein"
G18UT-21350-MONOMER (SVEN_6185) "hypothetical protein"
G18UT-21349-MONOMER (SVEN_6184) "Transcriptional regulator, AsnC family"
G18UT-19153-MONOMER (SVEN_4005) "putative regulatory protein KorSA, GntR-family transcriptional regulator"
G18UT-21348-MONOMER (SVEN_6183) "hypothetical protein"
G18UT-21347-MONOMER (SVEN_6182) "putative transcriptional regulator"
G18UT-19152-MONOMER (SVEN_4004) "putative replication activator protein Pra"
G18UT-21346-MONOMER (SVEN_6181) "hypothetical protein"
G18UT-21345-MONOMER (SVEN_6180) "hypothetical protein"
G18UT-21344-MONOMER (SVEN_6179) "hypothetical protein"
G18UT-21343-MONOMER (SVEN_6178) "hypothetical protein"
G18UT-21342-MONOMER (SVEN_6177) "hypothetical protein"
G18UT-21341-MONOMER (SVEN_6176) "hypothetical protein"
G18UT-19149-MONOMER (SVEN_4001) "SpdC2 protein"
G18UT-21340-MONOMER (SVEN_6175) "hypothetical protein"
G18UT-21339-MONOMER (SVEN_6174) "hypothetical protein"
G18UT-19148-MONOMER (SVEN_4000) "SpdD protein"
G18UT-21338-MONOMER (SVEN_6173) "hypothetical protein"
G18UT-21337-MONOMER (SVEN_6172) "hypothetical protein"
G18UT-19177-MONOMER (SVEN_4028) "hypothetical protein"
G18UT-21336-MONOMER (SVEN_6171) "dehydrogenase"
G18UT-21335-MONOMER (SVEN_6170) "hypothetical protein"
G18UT-19197-MONOMER (SVEN_4048) "hypothetical protein"
G18UT-21334-MONOMER (SVEN_6169) "hypothetical protein"
G18UT-21333-MONOMER (SVEN_6168) "hypothetical protein"
G18UT-21329-MONOMER (SVEN_6164) "hydrolase, carbon-nitrogen family"
G18UT-21328-MONOMER (SVEN_6163) "UL36 very large tegument protein"
G18UT-19144-MONOMER (SVEN_3996) "integrase"
G18UT-21327-MONOMER (SVEN_6162) "hypothetical protein"
G18UT-19141-MONOMER (SVEN_3994) "hypothetical protein"
G18UT-21326-MONOMER (SVEN_6161) "secreted protein"
G18UT-21325-MONOMER (SVEN_6160) "Transcriptional regulator, HxlR family"
G18UT-21324-MONOMER (SVEN_6159) "NAD-binding protein, putative"
G18UT-19140-MONOMER (SVEN_3993) "hypothetical protein"
G18UT-21323-MONOMER (SVEN_6158) "hypothetical protein"
G18UT-19139-MONOMER (SVEN_3992) "hypothetical protein"
G18UT-21322-MONOMER (SVEN_6157) "putative DNa-binding protein"
G18UT-19138-MONOMER (SVEN_3991) "hypothetical protein"
G18UT-21319-MONOMER (SVEN_6154) "secreted protein"
G18UT-21318-MONOMER (SVEN_6153) "putative cytochrome P450 hydroxylase"
G18UT-21317-MONOMER (SVEN_6152) "putative ABC transporter ATP-binding protein"
G18UT-21316-MONOMER (SVEN_6151) "glutamate permease"
G18UT-21315-MONOMER (SVEN_6150) "amino acid ABC transporter, permease protein"
G18UT-19135-MONOMER (SVEN_3988) "hypothetical protein"
G18UT-21314-MONOMER (SVEN_6149) "Glutamate-binding protein of ABC transporter system"
G18UT-21313-MONOMER (SVEN_6148) "putative glutamate uptake system ATP-binding protein"
G18UT-21312-MONOMER (SVEN_6147) "hypothetical protein"
G18UT-21310-MONOMER (SVEN_6145) "hypothetical protein"
G18UT-21308-MONOMER (SVEN_6143) "hypothetical protein"
G18UT-21307-MONOMER (SVEN_6142) "hypothetical protein"
G18UT-19131-MONOMER (SVEN_3984) "hypothetical protein"
G18UT-21305-MONOMER (SVEN_6140) "putative metallopeptidase"
G18UT-19130-MONOMER (SVEN_3983) "hypothetical protein"
G18UT-21304-MONOMER (SVEN_6139) "hypothetical protein"
G18UT-19134-MONOMER (SVEN_3987) "hypothetical protein"
G18UT-21303-MONOMER (SVEN_6138) "putative cytochrome P450 hydroxylase"
G18UT-19129-MONOMER (SVEN_3982) "hypothetical protein"
G18UT-21302-MONOMER (SVEN_6137) "Ferredoxin"
G18UT-19218-MONOMER (SVEN_4069) "hypothetical protein"
G18UT-21301-MONOMER (SVEN_6136) "putative drug exporters of the RND superfamily"
G18UT-21300-MONOMER (SVEN_6135) "membrane transport protein"
G18UT-19128-MONOMER (SVEN_3981) "hypothetical protein"
G18UT-21299-MONOMER (SVEN_6134) "Transcriptional regulator, MarR family"
G18UT-21298-MONOMER (SVEN_6133) "hypothetical protein"
G18UT-21297-MONOMER (SVEN_6132) "hypothetical protein"
G18UT-21296-MONOMER (SVEN_6131) "hypothetical protein"
G18UT-19127-MONOMER (SVEN_3980) "hypothetical protein"
G18UT-21294-MONOMER (SVEN_6129) "hypothetical protein"
G18UT-21293-MONOMER (SVEN_6128) "hypothetical protein"
G18UT-21292-MONOMER (SVEN_6127) "hypothetical protein"
G18UT-19124-MONOMER (SVEN_3977) "hypothetical protein"
G18UT-21291-MONOMER (SVEN_6126) "probable secreted protein"
G18UT-21290-MONOMER (SVEN_6125) "putative sugar kinase"
G18UT-19237-MONOMER (SVEN_4088) "hypothetical protein"
G18UT-21289-MONOMER (SVEN_6124) "Inositol transport system ATP-binding protein"
G18UT-21288-MONOMER (SVEN_6123) "Inositol transport system permease protein"
G18UT-21287-MONOMER (SVEN_6122) "Inositol transport system sugar-binding protein"
G18UT-21286-MONOMER (SVEN_6121) "Transcriptional regulator, GntR family"
G18UT-21285-MONOMER (SVEN_6120) "putative dehydrogenase"
G18UT-19119-MONOMER (SVEN_3973) "putative small membrane protein"
G18UT-21284-MONOMER (SVEN_6119) "putative cytochrome P450 hydroxylase"
G18UT-21283-MONOMER (SVEN_6118) "putative two-component system response regulator"
G18UT-19120-MONOMER (SVEN_3974) "SN-glycerol-3-phosphate transport ATP-binding protein UgpC"
G18UT-21282-MONOMER (SVEN_6117) "hypothetical protein"
G18UT-21281-MONOMER (SVEN_6116) "hypothetical protein"
G18UT-21280-MONOMER (SVEN_6115) "hypothetical protein"
G18UT-21279-MONOMER (SVEN_6114) "Permease of the drug or metabolite transporter superfamily"
G18UT-19117-MONOMER (SVEN_3971) "putative integral membrane protein"
G18UT-21274-MONOMER (SVEN_6109) "Transcriptional regulator, IclR family"
G18UT-21273-MONOMER (SVEN_6108) "Methionine ABC transporter ATP-binding protein"
G18UT-21272-MONOMER (SVEN_6107) "putative ABC transport system transmembrane protein"
G18UT-21271-MONOMER (SVEN_6106) "Hemoglobin-dependent two component system,sensory histidine kinase HrrS"
G18UT-19112-MONOMER (SVEN_3966) "CarD transcriptional regulator"
G18UT-21270-MONOMER (SVEN_6105) "Hemoglobin-dependent two component system response regulator HrrA"
G18UT-21269-MONOMER (SVEN_6104) "hypothetical protein"
G18UT-19111-MONOMER (SVEN_3965) "putative lipoprotein"
G18UT-21266-MONOMER (SVEN_6101) "hypothetical protein"
G18UT-19110-MONOMER (SVEN_3964) "Phosphate regulon transcriptional regulatory protein PhoB"
G18UT-21265-MONOMER (SVEN_6100) "hypothetical protein"
G18UT-19109-MONOMER (SVEN_3963) "Phosphate regulon sensor protein PhoR (SphS)"
G18UT-21263-MONOMER (SVEN_6098) "hypothetical protein"
G18UT-21261-MONOMER (SVEN_6096) "putative permease"
G18UT-21259-MONOMER (SVEN_6094) "putative permease"
G18UT-21257-MONOMER (SVEN_6092) "Transthyretin protein precursor"
G18UT-19106-MONOMER (SVEN_3960) "hypothetical protein"
G18UT-21255-MONOMER (SVEN_6090) "putative DNA-binding protein"
G18UT-21254-MONOMER (SVEN_6089) "hypothetical protein SC2G5.28"
G18UT-21250-MONOMER (SVEN_6085) "hypothetical protein"
G18UT-21249-MONOMER (SVEN_6084) "hypothetical protein"
G18UT-21248-MONOMER (SVEN_6083) "putative transcriptional regulator"
G18UT-21246-MONOMER (SVEN_6081) "LPXTG-motif cell wall anchor domain protein"
G18UT-21245-MONOMER (SVEN_6080) "hypothetical protein"
G18UT-21244-MONOMER (SVEN_6079) "GCN5-related N-acetyltransferase"
G18UT-19101-MONOMER (SVEN_3955) "Transcriptional regulator, AraC family"
G18UT-21241-MONOMER (SVEN_6076) "putative LuxR-family transcriptional regulator"
G18UT-19100-MONOMER (SVEN_3954) "hypothetical protein"
G18UT-21240-MONOMER (SVEN_6075) "hypothetical protein"
G18UT-21239-MONOMER (SVEN_6074) "hypothetical protein"
G18UT-19096-MONOMER (SVEN_3950) "putative NLP or P60-family secreted protein"
G18UT-21238-MONOMER (SVEN_6073) "Magnesium and cobalt transport protein CorA"
G18UT-21237-MONOMER (SVEN_6072) "hypothetical protein"
G18UT-19095-MONOMER (SVEN_3949) "magnesium or manganese-dependent protein phosphatase"
G18UT-21236-MONOMER (SVEN_6071) "putative membrane protein"
G18UT-21235-MONOMER (SVEN_6070) "hypothetical protein"
G18UT-19094-MONOMER (SVEN_3948) "putative membrane protein"
G18UT-21234-MONOMER (SVEN_6069) "hypothetical protein"
G18UT-19093-MONOMER (SVEN_3947) "hypothetical protein"
G18UT-21232-MONOMER (SVEN_6067) "putative transcriptional regulator"
G18UT-21231-MONOMER (SVEN_6066) "probable regulatory protein"
G18UT-19092-MONOMER (SVEN_3946) "Transcriptional regulator, XRE family"
G18UT-19091-MONOMER (SVEN_3945) "Transcriptional regulator, AraC family"
G18UT-21226-MONOMER (SVEN_6061) "glycosyl transferase, group 1"
G18UT-19089-MONOMER (SVEN_3943) "hypothetical protein"
G18UT-21224-MONOMER (SVEN_6059) "hypothetical protein"
G18UT-21223-MONOMER (SVEN_6058) "insertion element transposase"
G18UT-19088-MONOMER (SVEN_3942) "hypothetical protein"
G18UT-21222-MONOMER (SVEN_6057) "hypothetical protein"
G18UT-21221-MONOMER (SVEN_6056) "hypothetical protein"
G18UT-21220-MONOMER (SVEN_6055) "hypothetical protein"
G18UT-21219-MONOMER (SVEN_6054) "hypothetical protein"
G18UT-19086-MONOMER (SVEN_3940) "Permeases of the major facilitator superfamily"
G18UT-21218-MONOMER (SVEN_6053) "hypothetical protein"
G18UT-21217-MONOMER (SVEN_6052) "hypothetical protein"
G18UT-21216-MONOMER (SVEN_6051) "hypothetical protein"
G18UT-21215-MONOMER (SVEN_6050) "hypothetical protein"
G18UT-21213-MONOMER (SVEN_6048) "Molybdenum transport system permease protein ModB"
G18UT-21212-MONOMER (SVEN_6047) "Molybdenum ABC transporter, periplasmic molybdenum-binding protein ModA"
G18UT-21211-MONOMER (SVEN_6046) "Molybdate-binding domain of ModE"
G18UT-21210-MONOMER (SVEN_6045) "hypothetical protein"
G18UT-21209-MONOMER (SVEN_6044) "hypothetical protein"
G18UT-21208-MONOMER (SVEN_6043) "hypothetical protein"
G18UT-21207-MONOMER (SVEN_6042) "hypothetical protein"
G18UT-19080-MONOMER (SVEN_3934) "Enhanced intracellular survival protein"
G18UT-21206-MONOMER (SVEN_6041) "monooxygenase, FAD-binding protein"
G18UT-21204-MONOMER (SVEN_6039) "Transcriptional regulator, MarR family"
G18UT-19079-MONOMER (SVEN_3933) "AmfC protein"
G18UT-21203-MONOMER (SVEN_6038) "hypothetical protein"
G18UT-21202-MONOMER (SVEN_6037) "hypothetical protein"
G18UT-19078-MONOMER (SVEN_3932) "D-tyrosyl-tRNA(Tyr) deacylase"
G18UT-21201-MONOMER (SVEN_6036) "transcriptional regulator, LacI family"
G18UT-21200-MONOMER (SVEN_6035) "hypothetical protein"
G18UT-21199-MONOMER (SVEN_6034) "hypothetical protein"
G18UT-21198-MONOMER (SVEN_6033) "hypothetical protein"
G18UT-21197-MONOMER (SVEN_6032) "hypothetical protein"
G18UT-21196-MONOMER (SVEN_6031) "hypothetical protein"
G18UT-21193-MONOMER (SVEN_6028) "hypothetical protein"
G18UT-21192-MONOMER (SVEN_6027) "hypothetical protein"
G18UT-21191-MONOMER (SVEN_6026) "hypothetical protein"
G18UT-21190-MONOMER (SVEN_6025) "hypothetical protein"
G18UT-21189-MONOMER (SVEN_6024) "Transcriptional regulator, TetR family"
G18UT-19071-MONOMER (SVEN_3925) "hypothetical protein"
G18UT-21188-MONOMER (SVEN_6023) "Major facilitator superfamily permease"
G18UT-21187-MONOMER (SVEN_6022) "Transcriptional regulator, ArsR family"
G18UT-21186-MONOMER (SVEN_6021) "hypothetical protein"
G18UT-21185-MONOMER (SVEN_6020) "Transcriptional regulator, TetR family"
G18UT-21184-MONOMER (SVEN_6019) "putative transcriptional regulator"
G18UT-21183-MONOMER (SVEN_6018) "hypothetical protein"
G18UT-21182-MONOMER (SVEN_6017) "hypothetical protein"
G18UT-21181-MONOMER (SVEN_6016) "probable transcriptional regulator protein, LysR family"
G18UT-21180-MONOMER (SVEN_6015) "hypothetical protein"
G18UT-21179-MONOMER (SVEN_6014) "Transcriptional regulator, TetR family"
G18UT-19066-MONOMER (SVEN_3920) "putative integral membrane protein"
G18UT-21177-MONOMER (SVEN_6012) "hypothetical protein"
G18UT-21175-MONOMER (SVEN_6010) "hypothetical protein"
G18UT-21173-MONOMER (SVEN_6008) "CBS domain protein"
G18UT-19063-MONOMER (SVEN_3917) "Transcriptional regulatory protein glnR"
G18UT-21172-MONOMER (SVEN_6007) "hypothetical protein"
G18UT-21171-MONOMER (SVEN_6006) "hypothetical protein"
G18UT-19062-MONOMER (SVEN_3916) "Transcriptional regulator, LacI family"
G18UT-21170-MONOMER (SVEN_6005) "hypothetical protein"
G18UT-21168-MONOMER (SVEN_6003) "Multicopper oxidase"
G18UT-19070-MONOMER (SVEN_3924) "putative integral membrane protein"
G18UT-21167-MONOMER (SVEN_6002) "reductase"
G18UT-21166-MONOMER (SVEN_6001) "hypothetical protein"
G18UT-19069-MONOMER (SVEN_3923) "probable sseC protein"
G18UT-19059-MONOMER (SVEN_3913) "Osmosensitive K+ channel histidine kinase KdpD"
G18UT-21162-MONOMER (SVEN_5997) "putative glycosyl transferase"
G18UT-19058-MONOMER (SVEN_3912) "Transcriptional regulator, TetR family"
G18UT-21160-MONOMER (SVEN_5995) "Oxidoreductase"
G18UT-21158-MONOMER (SVEN_5993) "hypothetical protein"
G18UT-21157-MONOMER (SVEN_5992) "hypothetical protein"
G18UT-21154-MONOMER (SVEN_5989) "integral membrane efflux protein"
G18UT-21153-MONOMER (SVEN_5988) "hypothetical protein"
G18UT-19053-MONOMER (SVEN_3907) "Transcriptional regulator, GntR family"
G18UT-21152-MONOMER (SVEN_5987) "2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases"
G18UT-21151-MONOMER (SVEN_5986) "hypothetical protein"
G18UT-19052-MONOMER (SVEN_3906) "putative ABC transporter ATP-binding protein"
G18UT-21150-MONOMER (SVEN_5985) "2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases"
G18UT-21146-MONOMER (SVEN_5981) "Polyketide chain length factor"
G18UT-19049-MONOMER (SVEN_3903) "hypothetical protein"
G18UT-21144-MONOMER (SVEN_5979) "hypothetical protein"
G18UT-19048-MONOMER (SVEN_3902) "Possible hydrolase mutT1"
G18UT-21138-MONOMER (SVEN_5973) "Phosphate regulon transcriptional regulatory protein PhoB"
G18UT-21137-MONOMER (SVEN_5972) "TetR-family transcriptional regulator"
G18UT-21134-MONOMER (SVEN_5969) "ScbA protein"
G18UT-21133-MONOMER (SVEN_5968) "Transcriptional regulator, TetR family"
G18UT-21131-MONOMER (SVEN_5966) "Electron transfer flavoprotein, beta subunit"
G18UT-21130-MONOMER (SVEN_5965) "Electron transfer flavoprotein, alpha subunit"
G18UT-21129-MONOMER (SVEN_5964) "hypothetical protein"
G18UT-19041-MONOMER (SVEN_3895) "Phosphate transport regulator"
G18UT-21128-MONOMER (SVEN_5963) "Transcriptional regulator, TetR family"
G18UT-21126-MONOMER (SVEN_5961) "hypothetical protein"
G18UT-21125-MONOMER (SVEN_5960) "Ankyrin repeat protein"
G18UT-19039-MONOMER (SVEN_3893) "hypothetical protein"
G18UT-19040-MONOMER (SVEN_3894) "conserved hypothetical protein SCD84.04c"
G18UT-21123-MONOMER (SVEN_5958) "Transcriptional regulator, TetR family"
G18UT-19038-MONOMER (SVEN_3892) "putative lipoprotein"
G18UT-21122-MONOMER (SVEN_5957) "Xylose repressor XylR"
G18UT-21121-MONOMER (SVEN_5956) "Xanthine and CO dehydrogenases maturation factor,XdhC or CoxF family"
G18UT-21120-MONOMER (SVEN_5955) "Xanthine or uracil or thiamine or ascorbate permease family protein"
G18UT-21115-MONOMER (SVEN_5950) "hypothetical protein SC6C5.04c"
G18UT-21114-MONOMER (SVEN_5949) "hypothetical protein"
G18UT-21113-MONOMER (SVEN_5948) "hypothetical protein"
G18UT-21112-MONOMER (SVEN_5947) "hypothetical protein"
G18UT-19034-MONOMER (SVEN_3888) "putative integral membrane protein"
G18UT-21111-MONOMER (SVEN_5946) "putative iron-sulfur protein"
G18UT-21110-MONOMER (SVEN_5945) "putative transmembrane protein"
G18UT-21109-MONOMER (SVEN_5944) "putative regulatory protein"
G18UT-19031-MONOMER (SVEN_3885) "putative ATP or GTP-binding protein"
G18UT-19107-MONOMER (SVEN_3961) "acetyltransferase"
G18UT-21107-MONOMER (SVEN_5942) "hypothetical protein"
G18UT-21106-MONOMER (SVEN_5941) "hypothetical protein"
G18UT-19030-MONOMER (SVEN_3884) "hypothetical protein"
G18UT-21105-MONOMER (SVEN_5940) "peptidase S8 and S53, subtilisin, kexin,sedolisin"
G18UT-19029-MONOMER (SVEN_3883) "Transcriptional regulator, MarR family"
G18UT-21104-MONOMER (SVEN_5939) "putative regulatory protein"
G18UT-21103-MONOMER (SVEN_5938) "hypothetical protein"
G18UT-19028-MONOMER (SVEN_3882) "hypothetical protein"
G18UT-21102-MONOMER (SVEN_5937) "hypothetical protein"
G18UT-21101-MONOMER (SVEN_5936) "Methylated-DNA--protein- cysteinemethyltransferase"
G18UT-19074-MONOMER (SVEN_3928) "hypothetical protein"
G18UT-21099-MONOMER (SVEN_5934) "hypothetical protein"
G18UT-21098-MONOMER (SVEN_5933) "hypothetical protein"
G18UT-21097-MONOMER (SVEN_5932) "hypothetical protein"
G18UT-21095-MONOMER (SVEN_5930) "hypothetical protein"
G18UT-21094-MONOMER (SVEN_5929) "hypothetical protein"
G18UT-19105-MONOMER (SVEN_3959) "hypothetical protein"
G18UT-21093-MONOMER (SVEN_5928) "hypothetical protein"
G18UT-19024-MONOMER (SVEN_3878) "two-component sensor kinase"
G18UT-21092-MONOMER (SVEN_5927) "DNA topoisomerase IB (poxvirus type)"
G18UT-21091-MONOMER (SVEN_5926) "hypothetical protein"
G18UT-21089-MONOMER (SVEN_5924) "hypothetical protein"
G18UT-19019-MONOMER (SVEN_3876) "Transcriptional regulator, MarR family"
G18UT-21088-MONOMER (SVEN_5923) "putative integral membrane protein"
G18UT-21086-MONOMER (SVEN_5921) "hypothetical protein"
G18UT-19017-MONOMER (SVEN_3874) "Serine phosphatase RsbU, regulator of sigma subunit"
G18UT-21085-MONOMER (SVEN_5920) "putative acetyltransferase"
G18UT-21083-MONOMER (SVEN_5918) "hypothetical protein"
G18UT-19015-MONOMER (SVEN_3872) "Transcriptional regulator, TetR family"
G18UT-19014-MONOMER (SVEN_3871) "hypothetical protein"
G18UT-21078-MONOMER (SVEN_5913) "ABC-type probable sulfate transporter,periplasmic binding protein"
G18UT-21076-MONOMER (SVEN_5911) "ABC-type probable sulfate transporter, permease protein"
G18UT-19012-MONOMER (SVEN_3869) "putative secreted protein"
G18UT-21074-MONOMER (SVEN_5909) "hypothetical protein"
G18UT-21073-MONOMER (SVEN_5908) "hypothetical protein"
G18UT-21072-MONOMER (SVEN_5907) "putative solute-binding transport protein"
G18UT-21071-MONOMER (SVEN_5906) "putative transport system integral membrane protein"
G18UT-21070-MONOMER (SVEN_5905) "N-Acetyl-D-glucosamine ABC transport system,permease protein"
G18UT-19011-MONOMER (SVEN_3868) "sporulation associated protein"
G18UT-21069-MONOMER (SVEN_5904) "hypothetical protein"
G18UT-19010-MONOMER (SVEN_3867) "Hypothetical protein YgaF"
G18UT-21066-MONOMER (SVEN_5901) "hypothetical protein"
G18UT-21064-MONOMER (SVEN_5899) "hypothetical protein"
G18UT-19006-MONOMER (SVEN_3863) "putative peptidase"
G18UT-21063-MONOMER (SVEN_5898) "Glycogen debranching enzyme"
G18UT-21062-MONOMER (SVEN_5897) "hypothetical protein"
G18UT-19004-MONOMER (SVEN_3861) "putative transcriptional regulator, MerR family"
G18UT-21060-MONOMER (SVEN_5895) "hypothetical protein"
G18UT-21059-MONOMER (SVEN_5894) "hypothetical protein"
G18UT-21058-MONOMER (SVEN_5893) "hypothetical protein"
G18UT-21057-MONOMER (SVEN_5892) "hypothetical protein"
G18UT-19001-MONOMER (SVEN_3859) "putative RNA polymerase sigma factor"
G18UT-21056-MONOMER (SVEN_5891) "hypothetical protein"
G18UT-21053-MONOMER (SVEN_5888) "hypothetical protein"
G18UT-19005-MONOMER (SVEN_3862) "Serine phosphatase RsbU, regulator of sigma subunit"
G18UT-21052-MONOMER (SVEN_5887) "hypothetical protein"
G18UT-21051-MONOMER (SVEN_5886) "hypothetical protein"
G18UT-21047-MONOMER (SVEN_5882) "hypothetical protein"
G18UT-19007-MONOMER (SVEN_3864) "putative oxidoreductase"
G18UT-21046-MONOMER (SVEN_5881) "Translation elongation factor G"
G18UT-21045-MONOMER (SVEN_5880) "hypothetical protein"
G18UT-21044-MONOMER (SVEN_5879) "putative regulatory protein"
G18UT-21043-MONOMER (SVEN_5878) "putative DNA-binding protein"
G18UT-21042-MONOMER (SVEN_5877) "hypothetical protein"
G18UT-21040-MONOMER (SVEN_5875) "hypothetical protein"
G18UT-21039-MONOMER (SVEN_5874) "putative LysR-family transcriptional regulator"
G18UT-19043-MONOMER (SVEN_3897) "Phosphate transport ATP-binding protein PstB"
G18UT-21038-MONOMER (SVEN_5873) "hypothetical protein"
G18UT-21037-MONOMER (SVEN_5872) "hypothetical protein"
G18UT-21033-MONOMER (SVEN_5868) "hypothetical protein"
G18UT-21031-MONOMER (SVEN_5866) "putative ATP or GTP-binding integral membrane protein"
G18UT-21030-MONOMER (SVEN_5865) "Organic hydroperoxide resistance protein"
G18UT-21029-MONOMER (SVEN_5864) "hypothetical protein"
G18UT-21027-MONOMER (SVEN_5862) "ATP or GTP-binding protein"
G18UT-21026-MONOMER (SVEN_5861) "hypothetical protein"
G18UT-21025-MONOMER (SVEN_5860) "putative lipoprotein"
G18UT-21024-MONOMER (SVEN_5859) "ABC transporter ATP-binding protein"
G18UT-21023-MONOMER (SVEN_5858) "hypothetical protein"
G18UT-21022-MONOMER (SVEN_5857) "hypothetical protein"
G18UT-19035-MONOMER (SVEN_3889) "putative integral membrane protein"
G18UT-21021-MONOMER (SVEN_5856) "hypothetical protein"
G18UT-21020-MONOMER (SVEN_5855) "hypothetical protein"
G18UT-21019-MONOMER (SVEN_5854) "hypothetical protein"
G18UT-21018-MONOMER (SVEN_5853) "hydrolytic protein"
G18UT-19075-MONOMER (SVEN_3929) "conserved hypothetical protein"
G18UT-21017-MONOMER (SVEN_5852) "transcriptional regulator, LuxR family"
G18UT-21016-MONOMER (SVEN_5851) "WD40 beta Propeller"
G18UT-21015-MONOMER (SVEN_5850) "hypothetical protein"
